"Time","mmgs"
5.982,1.20819
5.988,1.22467
5.994,1.22192
6,1.22925
6.006,1.22894
6.012,1.2442
6.018,1.22681
6.024,1.21765
6.03,1.22955
6.036,1.2558
6.042,1.22375
6.048,1.22559
6.054,1.2204
6.06,1.18408
6.066,1.2088
6.072,1.22894
6.078,1.25519
6.084,1.26465
6.09,1.24023
6.096,1.21124
6.102,1.19904
6.108,1.23657
6.114,1.24634
6.12,1.25366
6.126,1.22009
6.132,1.22864
6.138,1.23444
6.144,1.22192
6.15,1.22223
6.156,1.21643
6.162,1.22131
6.168,1.22742
6.174,1.2381
6.18,1.21948
6.186,1.21674
6.192,1.21246
6.198,1.23505
6.204,1.23016
6.21,1.23016
6.216,1.24054
6.222,1.22528
6.228,1.22406
6.234,1.22406
6.24,1.21765
6.246,1.22711
6.252,1.22559
6.258,1.2384
6.264,1.21704
6.27,1.22589
6.276,1.22437
6.282,1.21155
6.288,1.23444
6.294,1.22711
6.3,1.22681
6.306,1.24207
6.312,1.22864
6.318,1.23077
6.324,1.22101
6.33,1.20544
6.336,1.21948
6.342,1.23505
6.348,1.23779
6.354,1.23779
6.36,1.24359
6.366,1.21857
6.372,1.20361
6.378,1.22375
6.384,1.21765
6.39,1.23322
6.396,1.23077
6.402,1.23199
6.408,1.2323
6.414,1.20789
6.42,1.2262
6.426,1.21979
6.432,1.22864
6.438,1.24146
6.444,1.23474
6.45,1.21796
6.456,1.21185
6.462,1.20728
6.468,1.21857
6.474,1.23138
6.48,1.24481
6.486,1.23505
6.492,1.2262
6.498,1.25305
6.504,1.22284
6.51,1.21216
6.516,1.22345
6.522,1.24207
6.528,1.23108
6.534,1.2384
6.54,1.23993
6.546,1.2088
6.552,1.19141
6.558,1.22559
6.564,1.24207
6.57,1.2381
6.576,1.21094
6.582,1.21857
6.588,1.22803
6.594,1.23291
6.6,1.2085
6.606,1.20117
6.612,1.23352
6.618,1.24634
6.624,1.24481
6.63,1.21887
6.636,1.22162
6.642,1.23077
6.648,1.22772
6.654,1.22467
6.66,1.22742
6.666,1.22467
6.672,1.23749
6.678,1.21521
6.684,1.22528
6.69,1.2085
6.696,1.21033
6.702,1.23932
6.708,1.22925
6.714,1.22742
6.72,1.22681
6.726,1.2323
6.732,1.2265
6.738,1.23077
6.744,1.21765
6.75,1.23199
6.756,1.2146
6.762,1.22589
6.768,1.23901
6.774,1.22437
6.78,1.21399
6.786,1.22437
6.792,1.23413
6.798,1.22986
6.804,1.23688
6.81,1.22742
6.816,1.21033
6.822,1.22772
6.828,1.22314
6.834,1.21979
6.84,1.22162
6.846,1.21552
6.852,1.22101
6.858,1.24054
6.864,1.22833
6.87,1.22437
6.876,1.21277
6.882,1.23077
6.888,1.22467
6.894,1.23047
6.9,1.22955
6.906,1.21796
6.912,1.22467
6.918,1.22498
6.924,1.23444
6.93,1.22803
6.936,1.21796
6.942,1.22498
6.948,1.2085
6.954,1.22498
6.96,1.21399
6.966,1.23199
6.972,1.13403
6.978,1.22986
6.984,1.24725
6.99,1.21918
6.996,1.20087
7.002,1.21246
7.008,1.21124
7.014,1.22589
7.02,1.23474
7.026,1.24664
7.032,1.23169
7.038,1.21094
7.044,1.21613
7.05,1.24786
7.056,1.22498
7.062,1.2262
7.068,1.22498
7.074,1.22711
7.08,1.21948
7.086,1.21063
7.092,1.21124
7.098,1.22314
7.104,1.22864
7.11,1.24176
7.116,1.2323
7.122,1.21246
7.128,1.21704
7.134,1.21643
7.14,1.21796
7.146,1.23932
7.152,1.2265
7.158,1.23962
7.164,1.24115
7.17,1.23566
7.176,1.21368
7.182,1.20819
7.188,1.21979
7.194,1.21552
7.2,1.23413
7.206,1.2442
7.212,1.24603
7.218,1.23535
7.224,1.21063
7.23,1.20178
7.236,1.2265
7.242,1.22314
7.248,1.22742
7.254,1.2326
7.26,1.21338
7.266,1.22559
7.272,1.22833
7.278,1.22162
7.284,1.22162
7.29,1.22894
7.296,1.2384
7.302,1.2146
7.308,1.23535
7.314,1.22742
7.32,1.21033
7.326,1.22742
7.332,1.20422
7.338,1.23627
7.344,1.23474
7.35,1.23718
7.356,1.22498
7.362,1.21826
7.368,1.22375
7.374,1.22101
7.38,1.20911
7.386,1.22253
7.392,1.23901
7.398,1.22833
7.404,1.2384
7.41,1.25153
7.416,1.22528
7.422,1.20361
7.428,1.21185
7.434,1.23199
7.44,1.24512
7.446,1.23962
7.452,1.24023
7.458,1.2207
7.464,1.21307
7.47,1.21277
7.476,1.21979
7.482,1.2262
7.488,1.23993
7.494,1.24939
7.5,1.2326
7.506,1.24298
7.512,1.21368
7.518,1.21643
7.524,1.21033
7.53,1.23444
7.536,1.23871
7.542,1.23657
7.548,1.22589
7.554,1.2262
7.56,1.22223
7.566,1.2204
7.572,1.22925
7.578,1.23047
7.584,1.23566
7.59,1.24512
7.596,1.23627
7.602,1.22955
7.608,1.22192
7.614,1.23596
7.62,1.21948
7.626,1.22894
7.632,1.25122
7.638,1.24329
7.644,1.21002
7.65,1.21552
7.656,1.22559
7.662,1.23383
7.668,1.24115
7.674,1.24054
7.68,1.22528
7.686,1.22314
7.692,1.22192
7.698,1.24664
7.704,1.22864
7.71,1.22925
7.716,1.24237
7.722,1.22437
7.728,1.23047
7.734,1.2323
7.74,1.2204
7.746,1.22345
7.752,1.23352
7.758,1.2616
7.764,1.23993
7.77,1.20941
7.776,1.23627
7.782,1.22772
7.788,1.22314
7.794,1.25031
7.8,1.23444
7.806,1.23688
7.812,1.22009
7.818,1.23108
7.824,1.22803
7.83,1.22559
7.836,1.23383
7.842,1.24481
7.848,1.22925
7.854,1.23383
7.86,1.22498
7.866,1.2265
7.872,1.2149
7.878,1.21613
7.884,1.23901
7.89,1.23779
7.896,1.24268
7.902,1.24939
7.908,1.23657
7.914,1.21765
7.92,1.22711
7.926,1.21246
7.932,1.21887
7.938,1.24268
7.944,1.24756
7.95,1.22559
7.956,1.22833
7.962,1.21674
7.968,1.20758
7.974,1.20972
7.98,1.24512
7.986,1.24878
7.992,1.23993
7.998,1.23962
8.004,1.21399
8.01,1.21826
8.016,1.20544
8.022,1.23352
8.028,1.23108
8.034,1.24268
8.04,1.22192
8.046,1.23199
8.052,1.22437
8.058,1.20209
8.064,1.22772
8.07,1.24695
8.076,1.22772
8.082,1.22559
8.088,1.23016
8.094,1.20575
8.1,1.21552
8.106,1.21399
8.112,1.21429
8.118,1.23016
8.124,1.25336
8.13,1.22467
8.136,1.22375
8.142,1.22223
8.148,1.21918
8.154,1.20789
8.16,1.23047
8.166,1.22345
8.172,1.22986
8.178,1.23352
8.184,1.24084
8.19,1.24146
8.196,1.21979
8.202,1.20636
8.208,1.21429
8.214,1.21155
8.22,1.23138
8.226,1.22894
8.232,1.23718
8.238,1.22925
8.244,1.2204
8.25,1.21887
8.256,1.22192
8.262,1.23505
8.268,1.2442
8.274,1.22253
8.28,1.23596
8.286,1.23169
8.292,1.21918
8.298,1.22711
8.304,1.22986
8.31,1.22772
8.316,1.24664
8.322,1.22375
8.328,1.23413
8.334,1.22375
8.34,1.20209
8.346,1.22437
8.352,1.24756
8.358,1.24298
8.364,1.21765
8.37,1.20697
8.376,1.2442
8.382,1.24176
8.388,1.23352
8.394,1.21857
8.4,1.23688
8.406,1.23901
8.412,1.23444
8.418,1.22314
8.424,1.23566
8.43,1.23291
8.436,1.23657
8.442,1.23016
8.448,1.23413
8.454,1.21704
8.46,1.20667
8.466,1.2323
8.472,1.25336
8.478,1.2442
8.484,1.22131
8.49,1.20667
8.496,1.23779
8.502,1.23352
8.508,1.23474
8.514,1.22772
8.52,1.24115
8.526,1.22467
8.532,1.23352
8.538,1.21063
8.544,1.21979
8.55,1.22223
8.556,1.22772
8.562,1.24329
8.568,1.23566
8.574,1.21643
8.58,1.21002
8.586,1.22101
8.592,1.23627
8.598,1.24146
8.604,1.23199
8.61,1.20728
8.616,1.20636
8.622,1.21185
8.628,1.22589
8.634,1.23444
8.64,1.23932
8.646,1.23016
8.652,1.20422
8.658,1.21918
8.664,1.2207
8.67,1.22345
8.676,1.25061
8.682,1.22192
8.688,1.23505
8.694,1.21735
8.7,1.22253
8.706,1.21521
8.712,1.2207
8.718,1.23108
8.724,1.22498
8.73,1.23352
8.736,1.22101
8.742,1.20483
8.748,1.24786
8.754,1.23779
8.76,1.1853
8.766,1.24695
8.772,1.21674
8.778,1.23596
8.784,1.22955
8.79,1.21979
8.796,1.23444
8.802,1.2323
8.808,1.23779
8.814,1.22528
8.82,1.22498
8.826,1.23657
8.832,1.2262
8.838,1.2149
8.844,1.22375
8.85,1.24023
8.856,1.22559
8.862,1.24207
8.868,1.24634
8.874,1.2442
8.88,1.21368
8.886,1.21826
8.892,1.23962
8.898,1.24573
8.904,1.22742
8.91,1.20514
8.916,1.21399
8.922,1.2323
8.928,1.24969
8.934,1.2326
8.94,1.2088
8.946,1.2384
8.952,1.23291
8.958,1.23962
8.964,1.24573
8.97,1.22498
8.976,1.21368
8.982,1.22253
8.988,1.24146
8.994,1.23047
9,1.22864
9.006,1.2326
9.012,1.19934
9.018,1.22925
9.024,1.22833
9.03,1.2323
9.036,1.23993
9.042,1.23291
9.048,1.2265
9.054,1.21246
9.06,1.21552
9.066,1.22742
9.072,1.23383
9.078,1.24084
9.084,1.24847
9.09,1.23993
9.096,1.21704
9.102,1.21338
9.108,1.22467
9.114,1.2793
9.12,1.15295
9.126,1.3089
9.132,1.23291
9.138,1.23566
9.144,1.14441
9.15,1.26648
9.156,1.21857
9.162,1.25885
9.168,1.31226
9.174,1.15845
9.18,1.19019
9.186,1.21033
9.192,1.21704
9.198,1.14594
9.204,1.26251
9.21,1.25793
9.216,1.21613
9.222,1.21857
9.228,1.22742
9.234,1.23749
9.24,1.22162
9.246,1.23505
9.252,1.22223
9.258,1.21918
9.264,1.23566
9.27,1.21155
9.276,1.22681
9.282,1.24176
9.288,1.25854
9.294,1.25427
9.3,1.18561
