"Time","mmgs"
8.31,1.22864
8.316,1.24512
8.322,1.23199
8.328,1.2384
8.334,1.20575
8.34,1.22284
8.346,1.22406
8.352,1.22375
8.358,1.23077
8.364,1.24512
8.37,1.23871
8.376,1.22253
8.382,1.21246
8.388,1.23352
8.394,1.22772
8.4,1.22925
8.406,1.24939
8.412,1.23779
8.418,1.2204
8.424,1.21796
8.43,1.22528
8.436,1.22314
8.442,1.22772
8.448,1.24542
8.454,1.23657
8.46,1.23352
8.466,1.21735
8.472,1.20605
8.478,1.22742
8.484,1.21552
8.49,1.2439
8.496,1.25885
8.502,1.22009
8.508,1.21948
8.514,1.23169
8.52,1.23749
8.526,1.23932
8.532,1.23352
8.538,1.24237
8.544,1.22345
8.55,1.2088
8.556,1.21918
8.562,1.21368
8.568,1.22375
8.574,1.23932
8.58,1.24756
8.586,1.25824
8.592,1.20636
8.598,1.20239
8.604,1.21613
8.61,1.23901
8.616,1.23352
8.622,1.22864
8.628,1.20422
8.634,1.22986
8.64,1.2262
8.646,1.21979
8.652,1.2207
8.658,1.23016
8.664,1.23322
8.67,1.24908
8.676,1.23169
8.682,1.21338
8.688,1.20941
8.694,1.24207
8.7,1.23932
8.706,1.24329
8.712,1.23901
8.718,1.22162
8.724,1.21613
8.73,1.2323
8.736,1.23993
8.742,1.22467
8.748,1.24084
8.754,1.23352
8.76,1.23566
8.766,1.2204
8.772,1.20697
8.778,1.22681
8.784,1.22894
8.79,1.23291
8.796,1.24847
8.802,1.2439
8.808,1.20728
8.814,1.21796
8.82,1.22498
8.826,1.22925
8.832,1.23657
8.838,1.2439
8.844,1.23901
8.85,1.23291
8.856,1.22131
8.862,1.21765
8.868,1.22192
8.874,1.22894
8.88,1.24878
8.886,1.24695
8.892,1.23077
8.898,1.22742
8.904,1.19781
8.91,1.23138
8.916,1.24603
8.922,1.24176
8.928,1.22925
8.934,1.21918
8.94,1.2027
8.946,1.21277
8.952,1.22437
8.958,1.25092
8.964,1.24207
8.97,1.23901
8.976,1.23505
8.982,1.21002
8.988,1.20636
8.994,1.22375
9,1.24237
9.006,1.23627
9.012,1.23444
9.018,1.22375
9.024,1.21918
9.03,1.21216
9.036,1.2204
9.042,1.23413
9.048,1.22833
9.054,1.23535
9.06,1.21582
9.066,1.22833
9.072,1.21307
9.078,1.22375
9.084,1.23413
9.09,1.24268
9.096,1.22681
9.102,1.23016
9.108,1.22528
9.114,1.20972
9.12,1.21887
