"Time","mmgs"
6.486,1.23779
6.492,1.22864
6.498,1.23322
6.504,1.2326
6.51,1.24329
6.516,1.24329
6.522,1.21735
6.528,1.23169
6.534,1.21948
6.54,1.22131
6.546,1.21063
6.552,1.22345
6.558,1.22223
6.564,1.24298
6.57,1.20636
6.576,1.17493
6.582,1.21368
6.588,1.24176
6.594,1.23291
6.6,1.24268
6.606,1.22345
6.612,1.20605
6.618,1.16943
6.624,1.14838
6.63,1.26282
6.636,1.23169
6.642,1.21521
6.648,1.23474
6.654,1.28143
6.66,1.29547
6.666,1.18439
6.672,1.18744
6.678,1.27838
6.684,1.32721
6.69,1.1792
6.696,1.18469
6.702,1.2381
6.708,1.2204
6.714,1.20972
6.72,1.23138
6.726,1.28235
6.732,1.28906
6.738,1.29578
6.744,1.25366
6.75,1.20392
6.756,1.19171
6.762,1.17706
6.768,1.17737
6.774,1.21368
6.78,1.20697
6.786,1.21429
6.792,1.18225
6.798,1.22406
6.804,1.27441
6.81,1.20361
6.816,1.25397
6.822,1.23779
6.828,1.24481
6.834,1.23322
6.84,1.22437
6.846,1.18378
6.852,1.25336
6.858,1.21552
6.864,1.24115
6.87,1.16882
6.876,1.22284
6.882,1.25
6.888,1.25427
6.894,1.25885
6.9,1.25214
6.906,1.2146
6.912,1.21185
6.918,1.22253
6.924,1.21613
6.93,1.18561
6.936,1.17462
6.942,1.16302
6.948,1.21185
6.954,1.18713
6.96,1.27869
6.966,1.30096
6.972,1.20422
6.978,1.20453
6.984,1.2973
6.99,1.27655
6.996,1.20636
7.002,1.20636
7.008,1.23627
7.014,1.23108
7.02,1.20453
7.026,1.2381
7.032,1.23627
7.038,1.2149
7.044,1.2442
7.05,1.24023
7.056,1.24268
7.062,1.24847
7.068,1.2262
7.074,1.21582
7.08,1.23535
7.086,1.22681
7.092,1.2204
7.098,1.22437
7.104,1.23291
7.11,1.23199
7.116,1.23505
7.122,1.22803
7.128,1.22864
7.134,1.23352
7.14,1.22162
7.146,1.20453
7.152,1.19995
7.158,1.21735
7.164,1.23352
7.17,1.2381
7.176,1.23657
7.182,1.18317
7.188,1.21124
7.194,1.25488
7.2,1.23932
7.206,1.25946
7.212,1.19049
7.218,1.10596
7.224,1.24725
7.23,1.31927
7.236,1.26648
7.242,1.22803
7.248,1.21613
7.254,1.25275
7.26,1.22925
7.266,1.20972
7.272,1.22009
7.278,1.27808
7.284,1.26465
7.29,1.28204
7.296,1.28601
7.302,1.20453
7.308,1.19965
7.314,1.21643
7.32,1.21368
7.326,1.22559
7.332,1.18469
7.338,1.16974
7.344,1.19598
7.35,1.18561
7.356,1.22467
7.362,1.22986
7.368,1.26526
7.374,1.26648
7.38,1.24329
7.386,1.23566
7.392,1.19995
7.398,1.20422
7.404,1.2262
7.41,1.28571
7.416,1.28387
7.422,1.20361
7.428,1.17706
7.434,1.21826
7.44,1.25885
7.446,1.24695
7.452,1.25214
7.458,1.21368
7.464,1.20667
7.47,1.24847
7.476,1.21033
7.482,1.2088
7.488,1.20453
7.494,1.22833
7.5,1.19171
7.506,1.19263
7.512,1.17889
7.518,1.20636
7.524,1.22437
7.53,1.25275
7.536,1.24969
7.542,1.28693
7.548,1.27319
7.554,1.2088
7.56,1.21429
7.566,1.17279
7.572,1.21704
7.578,1.27747
7.584,1.2793
7.59,1.22375
7.596,1.22528
7.602,1.22437
7.608,1.20056
7.614,1.203
7.62,1.20544
7.626,1.23749
7.632,1.24268
7.638,1.26038
7.644,1.23962
7.65,1.21582
7.656,1.21155
7.662,1.23718
7.668,1.22772
7.674,1.24512
7.68,1.22772
7.686,1.22894
7.692,1.21155
7.698,1.20605
7.704,1.22314
7.71,1.24146
7.716,1.27289
7.722,1.24054
7.728,1.21979
7.734,1.20209
7.74,1.19965
7.746,1.22467
7.752,1.21613
7.758,1.22986
7.764,1.24725
7.77,1.21735
7.776,1.185
7.782,1.21063
7.788,1.23291
7.794,1.23474
7.8,1.16974
7.806,1.24786
7.812,1.24878
7.818,1.1734
7.824,1.20758
7.83,1.28601
7.836,1.23688
7.842,1.23993
7.848,1.2204
7.854,1.24023
7.86,1.26007
7.866,1.21887
7.872,1.22681
7.878,1.26831
7.884,1.31836
7.89,1.24908
7.896,1.21338
7.902,1.1676
7.908,1.21918
7.914,1.22253
7.92,1.21033
7.926,1.17798
7.932,1.16577
7.938,1.20941
7.944,1.23199
7.95,1.24603
7.956,1.25488
7.962,1.22772
7.968,1.2207
7.974,1.2561
7.98,1.22986
7.986,1.22375
7.992,1.27106
7.998,1.23566
8.004,1.18195
8.01,1.19934
8.016,1.26129
8.022,1.26282
8.028,1.2088
8.034,1.25031
8.04,1.23016
8.046,1.23291
8.052,1.23962
8.058,1.22742
8.064,1.21796
8.07,1.23932
8.076,1.21948
8.082,1.2149
8.088,1.16028
8.094,1.1499
8.1,1.26038
8.106,1.26556
8.112,1.31287
8.118,1.28143
8.124,1.2085
8.13,1.19537
8.136,1.16089
8.142,1.25732
8.148,1.25916
8.154,1.24542
8.16,1.23505
8.166,1.23444
8.172,1.23322
8.178,1.22742
8.184,1.21857
8.19,1.23322
8.196,1.24725
8.202,1.23627
8.208,1.23566
8.214,1.23627
8.22,1.22284
8.226,1.22528
8.232,1.23016
8.238,1.22131
8.244,1.2323
8.25,1.21887
8.256,1.22742
8.262,1.20636
8.268,1.21033
8.274,1.22253
8.28,1.23505
8.286,1.25183
8.292,1.22681
8.298,1.23413
8.304,1.21643
8.31,1.22986
8.316,1.24329
8.322,1.24054
8.328,1.24512
8.334,1.24908
8.34,1.22467
8.346,1.2262
8.352,1.23352
8.358,1.22162
8.364,1.22528
8.37,1.23077
8.376,1.2262
8.382,1.21826
8.388,1.2146
8.394,1.23138
8.4,1.25092
8.406,1.20636
8.412,1.19629
8.418,1.21857
8.424,1.2561
8.43,1.20911
8.436,1.21185
8.442,1.2326
8.448,1.19598
8.454,1.2439
8.46,1.24451
8.466,1.22192
8.472,1.2796
8.478,1.20972
8.484,1.19385
8.49,1.22009
8.496,1.23138
8.502,1.26068
8.508,1.23627
8.514,1.23169
8.52,1.21155
8.526,1.21948
8.532,1.22498
8.538,1.22345
8.544,1.22528
8.55,1.23199
8.556,1.21155
8.562,1.24176
8.568,1.22345
8.574,1.22772
8.58,1.22528
8.586,1.23016
8.592,1.22986
8.598,1.25275
8.604,1.29272
8.61,1.24176
8.616,1.15509
8.622,1.17798
8.628,1.23871
8.634,1.24359
8.64,1.28357
8.646,1.24634
8.652,1.21094
8.658,1.21613
8.664,1.21796
8.67,1.22101
8.676,1.24268
8.682,1.25305
8.688,1.23383
8.694,1.20667
8.7,1.20575
8.706,1.20422
8.712,1.20544
8.718,1.23718
8.724,1.19812
8.73,1.2381
8.736,1.21033
8.742,1.23596
8.748,1.22101
8.754,1.20728
8.76,1.25427
8.766,1.26526
8.772,1.23566
8.778,1.23779
8.784,1.21857
8.79,1.20209
8.796,1.24298
8.802,1.24603
8.808,1.24054
8.814,1.22955
8.82,1.21918
8.826,1.23016
8.832,1.21918
8.838,1.23688
8.844,1.22955
8.85,1.23108
8.856,1.22437
